timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742813477540,9,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,9255,648,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,9,0,0
1742813477544,8,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.43-Thread Group Static pages 2025 1-12,text,true,,4379,631,2,2,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,8,0,0
1742813477550,9,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,8168,648,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,9,0,0
1742813477553,10,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.43-Thread Group Static pages 2025 1-12,text,true,,5961,649,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,9,0,0
1742813477562,11,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,5414,646,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,10,0,0
1742813477573,10,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,7315,655,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,9,0,0
1742813477583,11,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,7467,653,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,11,0,0
1742813477594,65,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,5099,808,3,3,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,65,0,0
1742813477660,359,/AjaxService/GetHomepageData-50,200,OK,10.0.2.43-Thread Group Static pages 2025 1-11,text,true,,9313,791,3,3,https://uat.canararobeco.com/AjaxService/GetHomepageData,359,0,0
1742813476402,1599,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.43-Thread Group Static pages 2025 1-11,,true,,423881,13745,3,3,null,1581,18,13
1742813478203,156,/home,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,30530,454,3,3,https://uat.canararobeco.com/,155,0,11
1742813478360,4,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,8466,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,4,0,0
1742813478365,7,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,61136,671,3,3,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,3,0,0
1742813478372,4,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,20368,673,3,3,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,4,0,0
1742813478377,4,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,28871,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,4,0,0
1742813478382,5,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,35233,640,3,3,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,4,0,0
1742813478387,6,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,43666,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,4,0,0
1742813478393,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,9826,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,3,0,0
1742813478397,3,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,5856,637,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,3,0,0
1742813478401,4,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,14513,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,3,0,0
1742813478405,8,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,66377,639,3,3,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,4,0,0
1742813478413,3,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,4377,631,3,3,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,3,0,0
1742813478417,3,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,5580,649,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,3,0,0
1742813478420,4,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,5249,634,3,3,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,3,0,0
1742813478424,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,9253,648,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742813478427,4,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,8167,648,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,3,0,0
1742813478431,3,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,5412,646,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,3,0,0
1742813478434,3,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,8212,655,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,3,0,0
1742813478438,3,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,12513,653,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,3,0,0
1742813478441,61,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,5097,808,3,3,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,61,0,0
1742813478502,297,/AjaxService/GetHomepageData-50,200,OK,10.0.2.43-Thread Group Static pages 2025 1-14,text,true,,9311,791,3,3,https://uat.canararobeco.com/AjaxService/GetHomepageData,297,0,0
1742813478202,588,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.43-Thread Group Static pages 2025 1-14,,true,,398013,13745,3,3,null,573,9,11
1742813478804,175,/home,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,30532,454,3,3,https://uat.canararobeco.com/,173,0,12
1742813478980,7,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,8467,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,7,0,0
1742813478988,11,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,61138,671,3,3,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,7,0,0
1742813479000,8,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,20370,673,3,3,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,7,0,0
1742813479008,9,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,28873,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,8,0,0
1742813479018,8,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,35234,640,3,3,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,7,0,0
1742813479027,9,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,43668,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,7,0,0
1742813479037,6,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,9827,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,6,0,0
1742813479044,8,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,5569,637,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,8,0,0
1742813479053,7,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,14514,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,7,0,0
1742813479061,12,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,66379,639,3,3,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,8,0,0
1742813479074,7,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,4378,631,3,3,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,7,0,0
1742813479083,8,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,5581,649,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,8,0,0
1742813479092,8,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,5251,634,3,3,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,8,0,0
1742813479100,10,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,9255,648,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,10,0,0
1742813479110,8,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,8169,648,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,8,0,0
1742813479119,6,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,5709,646,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,6,0,0
1742813479126,7,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,7315,655,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,7,0,0
1742813479133,8,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,12515,653,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,8,0,0
1742813479141,59,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,5099,808,3,3,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,59,0,0
1742813479201,230,/AjaxService/GetHomepageData-50,200,OK,10.0.2.43-Thread Group Static pages 2025 1-15,text,true,,9313,791,4,4,https://uat.canararobeco.com/AjaxService/GetHomepageData,230,0,0
1742813478803,611,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.43-Thread Group Static pages 2025 1-15,,true,,397156,13745,4,4,null,596,17,12
1742813479404,173,/home,200,OK,10.0.2.43-Thread Group Static pages 2025 1-16,text,true,,30532,454,3,3,https://uat.canararobeco.com/,171,0,12
1742813479578,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.43-Thread Group Static pages 2025 1-16,text,true,,8468,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,3,0,0
1742813477184,11,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,35235,640,2,2,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,10,0,0
1742813477197,14,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,43668,640,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,12,0,0
1742813477212,9,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,9827,640,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,9,0,0
1742813477222,9,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,5569,637,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,9,0,0
1742813476535,701,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-9,text,true,,9313,791,2,2,https://uat.canararobeco.com/AjaxService/GetHomepageData,701,0,0
1742813476132,1093,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-9,,true,,394098,13745,2,2,null,1075,11,14
1742813477231,10,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,14514,640,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,10,0,0
1742813477242,13,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,66379,639,1,1,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,11,0,0
1742813477256,8,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,4379,631,1,1,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,8,0,0
1742813477265,9,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,5582,649,1,1,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,9,0,0
1742813477274,11,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,5251,634,1,1,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,11,0,0
1742813477285,10,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,9254,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,10,0,0
1742813477296,8,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,9186,648,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,8,0,0
1742813477305,8,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,5413,646,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,8,0,0
1742813477314,9,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,7315,655,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,9,0,0
1742813477323,9,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-10,text,true,,7466,653,1,1,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,9,0,0
1742813477337,229,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,30532,454,2,2,https://uat.canararobeco.com/,227,0,16
1742813477567,9,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,8467,674,2,2,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,9,0,0
1742813477577,15,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,61138,671,2,2,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,11,0,0
1742813477592,11,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,20370,673,2,2,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,10,0,0
1742813477603,11,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,20711,674,2,2,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,10,0,0
1742813477614,12,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,35235,640,2,2,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,11,0,0
1742813477626,12,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,43668,640,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,11,0,0
1742813477638,10,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,9828,640,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,9,0,0
1742813477648,9,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,5569,637,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,8,0,0
1742813477657,9,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,14515,640,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,9,0,0
1742813477667,12,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,66379,639,2,2,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,10,0,0
1742813477680,8,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,4379,631,2,2,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,8,0,0
1742813477689,9,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,5961,649,2,2,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,9,0,0
1742813477699,8,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,5251,634,2,2,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,8,0,0
1742813477708,8,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,9255,648,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,8,0,0
1742813477717,9,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,8169,648,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,9,0,0
1742813477726,60,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,5415,646,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,60,0,0
1742813477786,9,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,7314,655,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,9,0,0
1742813477796,9,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,7467,653,2,2,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,9,0,0
1742813477805,83,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,5099,808,2,2,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,83,0,0
1742813477935,205,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,30532,454,3,3,https://uat.canararobeco.com/,204,0,13
1742813478142,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,9822,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,3,0,0
1742813478146,7,/Investor_assets_home/css/layout_home.css-10,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,61138,671,3,3,https://uat.canararobeco.com/Investor_assets_home/css/layout_home.css?v=1742469976195,3,0,0
1742813478153,5,/Investor_assets_home/css/homepage_home.css-12,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,30811,673,3,3,https://uat.canararobeco.com/Investor_assets_home/css/homepage_home.css?v=1742469976195,4,0,0
1742813478158,5,/Investor_assets_home/css/developer_home.css-13,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,28873,674,3,3,https://uat.canararobeco.com/Investor_assets_home/css/developer_home.css?v=1742469976195,4,0,0
1742813478163,6,/Investor-assets/js/jquery-3.6.0.min.js-14,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,44067,640,3,3,https://uat.canararobeco.com/Investor-assets/js/jquery-3.6.0.min.js?v=1742469977612,4,0,0
1742813478169,7,/Investor_assets_home/Js/vendor_home.js-15,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,56328,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/vendor_home.js?v=1742469977612,4,0,0
1742813478177,3,/Investor_assets_home/Js/skrollr.min.js-16,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,10980,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/skrollr.min.js?v=1742469977612,2,0,0
1742813478180,4,/Investor_assets_home/Js/home_new.js-17,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,5858,637,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/home_new.js?v=1742469977612,3,0,0
1742813478184,5,/Investor_assets_home/Js/global_home.js-18,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,17941,640,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/global_home.js?v=1742469977612,4,0,0
1742813478189,9,/Investor-assets/Custom/angular.min.js-19,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,82679,639,3,3,https://uat.canararobeco.com/Investor-assets/Custom/angular.min.js?v=1742469977612,3,0,0
1742813478198,3,/Investor-assets/Custom/app.js-20,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,4379,631,3,3,https://uat.canararobeco.com/Investor-assets/Custom/app.js?v=1742469977612,3,0,0
1742813478202,3,/Investor_assets_home/Js/form-validation_home.js-21,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,5582,649,3,3,https://uat.canararobeco.com/Investor_assets_home/Js/form-validation_home.js?v=1742469977612,3,0,0
1742813478205,3,/assets/js/HomePageAjaxService.js-22,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,5671,634,3,3,https://uat.canararobeco.com/assets/js/HomePageAjaxService.js?v=1742469977612,3,0,0
1742813478209,3,/Investor_assets_home/Custom/Inv_common_home.js-23,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,10921,648,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/Inv_common_home.js?v=1742469977612,3,0,0
1742813478213,3,/Investor_assets_home/Custom/validation_home.js-24,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,9186,648,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/validation_home.js?v=1742469977612,3,0,0
1742813478216,3,/Investor_assets_home/Custom/HomePage_home.js-25,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,5709,646,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePage_home.js?v=1742469977612,3,0,0
1742813478220,3,/Investor_assets_home/Custom/DeveloperCharmbar_home.js-26,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,8214,655,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/DeveloperCharmbar_home.js?v=1742469977612,3,0,0
1742813478223,3,/Investor_assets_home/Custom/HomePageBinding_home.js-27,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,12515,653,3,3,https://uat.canararobeco.com/Investor_assets_home/Custom/HomePageBinding_home.js?v=1742469977612,3,0,0
1742813477888,366,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-11,text,true,,9313,791,3,3,https://uat.canararobeco.com/AjaxService/GetHomepageData,366,0,0
1742813477337,908,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-11,,true,,384035,13745,3,3,null,894,9,16
1742813478227,56,/HomePageAjaxService/LatestUpdateForHomePage-28,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,5099,808,2,2,https://uat.canararobeco.com/HomePageAjaxService/LatestUpdateForHomePage,56,0,0
1742813478284,223,/AjaxService/GetHomepageData-50,200,OK,10.0.2.92-Thread Group Static pages 2025 1-12,text,true,,9313,791,2,2,https://uat.canararobeco.com/AjaxService/GetHomepageData,223,0,0
1742813477934,562,home,200,"Number of samples in transaction : 21, number of failing samples : 0",10.0.2.92-Thread Group Static pages 2025 1-12,,true,,455618,13745,2,2,null,541,11,13
1742813478533,205,/home,200,OK,10.0.2.92-Thread Group Static pages 2025 1-13,text,true,,30532,454,2,2,https://uat.canararobeco.com/,204,0,11
1742813478740,3,/Investor_assets_home/css/bootstrap_home.css-9,200,OK,10.0.2.92-Thread Group Static pages 2025 1-13,text,true,,8468,674,2,2,https://uat.canararobeco.com/Investor_assets_home/css/bootstrap_home.css?v=1742469976195,3,0,0
